Identifyer,mesor,pval_lombout,pwr_lombout,period_lombout,pval_cos,phi_cos,phi_SE_cos,amp_cos,amp_SE_cos,PR_cos,period_auto,pwr_auto,window_start,window_end,window
IND 6,5.09866684692611,3.33441947433786e-5,11.4591988990168,22.9773462783171,5.61717405256346e-7,-144.459908021255,9.42039362096027,5.57778056332544,0.933763103230174,34.108923147216,6,0.042009332070186,2020-03-14T12:00:00Z,2020-03-17T11:00:00Z,1
IND 6,8.24720173103939,2.5643298233684e-4,9.41921523253039,23.6666666666667,1.23502302584733e-6,-105.097445994054,9.79871827583971,10.1217286259888,1.75262084132085,32.5869146224863,15,0.0553754686696849,2020-03-15T12:00:00Z,2020-03-18T11:00:00Z,2
IND 6,9.79007446944546,3.19841877531272e-6,13.803426030596,24.0677966101695,4.50427339870885e-9,-89.5933988802393,8.01034511625071,11.946597865477,1.66567891424032,42.7103618101205,8,0.0180586922759068,2020-03-16T12:00:00Z,2020-03-19T11:00:00Z,3
IND 7,11.3297541598831,4.1869529517213e-5,11.2315242423467,21.580547112462,2.3318361681568e-6,-230.502022035533,10.4734010976544,10.6386826237078,1.89651651788054,31.3335064792218,10,0.0881559330489819,2020-03-14T12:00:00Z,2020-03-17T11:00:00Z,1
IND 7,13.1481824201931,7.53534009786753e-5,10.6438935257603,20.2279202279202,1.78682843660072e-5,-260.538372909602,11.2980139812133,11.1715928861969,2.20322404848894,27.1584441966566,6,0.0408485638273995,2020-03-15T12:00:00Z,2020-03-18T11:00:00Z,2
IND 7,16.8626526735548,4.45398844378694e-6,13.4722826113009,22.7564102564103,8.55955195611102e-9,-110.110432104169,7.86215925795664,15.8058832005534,2.2532161555285,41.6342593437653,9,0.0807493677960609,2020-03-16T12:00:00Z,2020-03-19T11:00:00Z,3
IND 8,4.98418615108055,6.32107948295562e-4,8.5170224017365,22.1875,5.41709289458847e-5,-182.737201293618,11.9740078410071,5.79504993979694,1.21675636096671,24.778662430632,9,0.0525530836780423,2020-03-14T12:00:00Z,2020-03-17T11:00:00Z,1
IND 8,4.403496391611,1.96215356125238e-4,9.68686977378186,22.0496894409938,6.72290664205377e-6,-145.364665944089,10.2778163102669,3.63388242686125,0.681304906980567,29.193338470645,3,0.0713420531399692,2020-03-15T12:00:00Z,2020-03-18T11:00:00Z,2
IND 8,5.39287889897761,8.85010848663455e-4,8.18048268225351,20.0564971751412,3.10406207866931e-4,-179.674373414594,13.4668015348477,4.00432008969958,0.939013596997079,20.8744351824381,8,0.0843727842726778,2020-03-16T12:00:00Z,2020-03-19T11:00:00Z,3
IND 9,7.84255432768781,0.0954809062961035,3.46548108867649,20.9439528023599,0.0745632191580217,-228.90107218239,24.6529647110487,2.78511079317327,1.19940258001265,7.24879617478938,2,0.0734018015182673,2020-03-14T12:00:00Z,2020-03-17T11:00:00Z,1
IND 9,9.58926331309119,0.0785944192928891,3.66630206504449,20.6997084548105,0.0258654939762857,-250.563423971727,20.6192992491793,3.36559325328378,1.21201899421048,10.051918116494999,3,0.0613156198050689,2020-03-15T12:00:00Z,2020-03-18T11:00:00Z,2
IND 9,9.78334419795182,3.18499351784922e-5,11.5050472387592,22.6114649681529,2.23298513235548e-5,-120.338106098244,10.9563541640514,5.89804242180045,1.17692544431256,26.6863070045986,10,0.122981560777171,2020-03-16T12:00:00Z,2020-03-19T11:00:00Z,3
